customer_id,tenure_months,monthly_charges,support_tickets,payment_delays,churn_label
CUST-03674,25,60.41,0,2,1
CUST-03675,3,107.54,8,3,1
CUST-03676,29,61.55,8,2,1
CUST-03677,32,60.28,7,0,1
CUST-03678,26,23.62,4,1,1
CUST-03679,16,75.11,4,2,1
CUST-03680,25,90.87,2,1,1
CUST-03681,54,31.44,4,4,1
CUST-03682,28,50.54,3,0,1
CUST-03683,56,98.13,0,4,0
CUST-03684,65,56.59,8,4,1
CUST-03685,41,44.16,9,3,1
CUST-03686,51,87.22,3,3,1
CUST-03687,71,39.68,2,4,1
CUST-03688,29,109.57,5,3,1
CUST-03689,19,30.56,0,1,1
CUST-03690,66,90.65,4,3,1
CUST-03691,41,69.95,6,4,1
CUST-03692,45,106.99,1,3,1
CUST-03693,15,32.62,9,3,1
CUST-03694,3,87.79,8,2,1
CUST-03695,11,77.21,5,2,1
CUST-03696,53,68.01,1,4,1
CUST-03697,46,69.14,7,1,1
CUST-03698,30,92.2,7,0,1
CUST-03699,57,113.77,0,0,0
CUST-03700,18,29.13,0,4,1
CUST-03701,51,21.95,0,1,0
CUST-03702,48,100.57,3,1,0
CUST-03703,66,30.82,3,1,0
CUST-03704,8,118.67,7,2,1
CUST-03705,22,81.93,0,4,1
CUST-03706,6,85.09,9,0,1
CUST-03707,57,39.89,2,1,0
CUST-03708,36,44.03,0,4,1
CUST-03709,57,85.94,8,0,1
CUST-03710,49,110.97,9,2,1
CUST-03711,45,118.24,8,3,1
CUST-03712,66,39.8,6,0,1
CUST-03713,45,33.41,7,0,1
CUST-03714,20,25.64,0,0,1
CUST-03715,64,106.83,4,3,1
CUST-03716,67,49.47,1,1,0
CUST-03717,3,20.18,0,3,1
CUST-03718,54,42.38,2,0,0
CUST-03719,64,54.04,6,2,1
CUST-03720,40,119.1,0,0,0
CUST-03721,59,72.35,1,2,0
CUST-03722,55,40.47,1,4,1
CUST-03723,62,53.48,3,2,1
CUST-03724,4,53.03,2,0,1
CUST-03725,60,21.97,2,3,1
CUST-03726,30,33.52,9,0,1
CUST-03727,2,89.52,4,0,1
CUST-03728,62,32.03,2,4,1
CUST-03729,49,43.07,6,1,1
CUST-03730,9,55.07,4,0,1
CUST-03731,31,95.77,3,4,1
CUST-03732,61,78.24,2,3,1
CUST-03733,48,88.9,3,4,1
CUST-03734,25,76.7,1,4,1
CUST-03735,36,88.36,0,2,0
CUST-03736,8,20.28,2,1,1
CUST-03737,58,113.09,1,1,0
CUST-03738,45,31.09,0,3,1
CUST-03739,62,60.62,0,4,1
CUST-03740,39,97.1,1,3,1
CUST-03741,58,63.52,8,3,1
CUST-03742,64,114.68,4,1,0
CUST-03743,44,66.76,8,1,1
CUST-03744,29,107.49,7,1,1
CUST-03745,59,101.08,5,0,0
CUST-03746,71,118.1,0,4,0
CUST-03747,9,112.65,9,3,1
CUST-03748,6,109.81,4,4,1
CUST-03749,29,93.16,0,3,1
CUST-03750,58,56.7,6,3,1
CUST-03751,17,30.61,9,3,1
CUST-03752,16,88.86,7,3,1
CUST-03753,3,117.87,7,2,1
CUST-03754,21,92.66,6,2,1
CUST-03755,64,112.87,1,0,0
CUST-03756,36,100.43,4,1,1
CUST-03757,62,36.31,3,3,1
CUST-03758,42,44.92,4,4,1
CUST-03759,42,54.19,9,2,1
CUST-03760,61,36.83,8,1,1
CUST-03761,13,78.17,3,0,1
CUST-03762,11,117.55,7,1,1
CUST-03763,54,96.15,7,3,1
CUST-03764,16,62.34,1,1,1
CUST-03765,8,20.45,5,3,1
CUST-03766,59,51.33,4,2,1
CUST-03767,57,72.68,1,2,0
CUST-03768,40,52.43,9,3,1
CUST-03769,59,31.1,3,4,1
CUST-03770,2,64.28,6,2,1
CUST-03771,10,45.33,0,4,1
CUST-03772,44,110.92,8,3,1
CUST-03773,11,30.18,9,3,1
CUST-03774,2,24.92,0,2,1
CUST-03775,50,20.53,4,4,1
CUST-03776,12,52.81,6,3,1
CUST-03777,23,86.04,7,2,1
CUST-03778,18,93.04,1,3,1
CUST-03779,62,65.33,3,1,0
CUST-03780,62,88.43,1,1,0
CUST-03781,38,55.99,3,2,1
CUST-03782,67,86.78,5,3,1
CUST-03783,38,24.06,5,2,1
CUST-03784,67,59.08,1,0,0
CUST-03785,61,99.08,3,2,0
CUST-03786,1,100.3,3,2,1
CUST-03787,45,91.61,0,1,0
CUST-03788,28,40.42,1,1,1
CUST-03789,21,44.72,2,3,1
CUST-03790,13,119.61,4,2,1
CUST-03791,27,30.34,7,2,1
CUST-03792,7,38.07,5,3,1
CUST-03793,22,33.0,2,4,1
CUST-03794,53,52.77,5,3,1
CUST-03795,4,41.02,6,1,1
CUST-03796,23,69.77,5,1,1
CUST-03797,70,67.6,9,2,1
CUST-03798,33,110.15,5,1,1
CUST-03799,28,23.47,0,3,1
CUST-03800,8,51.99,2,2,1
CUST-03801,1,79.67,6,3,1
CUST-03802,37,80.48,3,3,1
CUST-03803,63,68.01,3,2,1
CUST-03804,22,101.57,6,4,1
CUST-03805,70,26.27,8,1,1
CUST-03806,21,101.55,1,0,0
CUST-03807,35,69.48,8,0,1
CUST-03808,5,33.38,2,0,1
CUST-03809,60,108.57,5,1,1
CUST-03810,46,84.92,3,4,1
CUST-03811,50,36.35,0,3,1
CUST-03812,48,23.36,8,2,1
CUST-03813,6,34.11,5,4,1
CUST-03814,56,80.88,7,0,1
CUST-03815,59,37.93,1,1,0
CUST-03816,29,42.58,6,1,1
CUST-03817,71,22.51,5,2,1
CUST-03818,18,92.29,1,3,1
CUST-03819,2,101.04,1,4,1
CUST-03820,8,99.68,3,4,1
CUST-03821,54,32.76,3,4,1
CUST-03822,38,110.33,2,3,1
CUST-03823,48,87.23,7,3,1
CUST-03824,27,109.75,6,3,1
CUST-03825,20,64.72,1,2,1
CUST-03826,12,63.7,2,1,1
CUST-03827,43,98.45,9,0,1
CUST-03828,61,29.33,8,3,1
CUST-03829,31,72.09,4,1,1
CUST-03830,61,103.64,1,3,0
CUST-03831,67,103.02,2,0,0
CUST-03832,35,115.61,7,3,1
CUST-03833,15,89.83,3,1,1
CUST-03834,16,40.78,1,2,1
CUST-03835,13,22.03,1,0,1
CUST-03836,35,67.94,5,1,1
CUST-03837,59,71.37,7,4,1
CUST-03838,21,44.03,6,4,1
CUST-03839,54,32.47,3,4,1
CUST-03840,30,78.62,1,2,1
CUST-03841,48,96.43,8,3,1
CUST-03842,35,119.32,3,3,1
CUST-03843,38,95.83,8,3,1
CUST-03844,31,99.36,4,2,1
CUST-03845,24,81.65,6,4,1
CUST-03846,49,118.59,4,3,1
CUST-03847,32,84.0,1,2,1
CUST-03848,55,106.03,5,2,1
CUST-03849,58,114.58,6,1,1
CUST-03850,3,112.99,5,3,1
CUST-03851,69,58.14,2,4,1
CUST-03852,10,27.87,9,0,1
CUST-03853,25,37.19,7,2,1
CUST-03854,68,25.92,2,1,0
CUST-03855,61,30.54,4,0,1
CUST-03856,29,38.47,8,2,1
CUST-03857,19,54.11,4,1,1
CUST-03858,43,74.35,6,3,1
CUST-03859,66,91.17,6,1,1
CUST-03860,61,41.09,4,2,1
CUST-03861,43,87.25,1,3,1
CUST-03862,25,90.43,4,4,1
CUST-03863,20,75.86,6,1,1
CUST-03864,48,110.36,6,0,1
CUST-03865,24,31.1,3,3,1
CUST-03866,11,37.71,0,3,1
CUST-03867,55,62.87,5,4,1
CUST-03868,28,32.67,2,1,1
CUST-03869,69,76.63,4,0,0
CUST-03870,63,59.84,3,4,1
CUST-03871,59,48.46,1,1,0
CUST-03872,5,37.0,6,0,1
CUST-03873,51,53.53,4,0,1
CUST-03874,21,80.8,6,2,1
CUST-03875,12,77.58,8,0,1
CUST-03876,50,36.36,3,1,1
CUST-03877,4,32.49,4,4,1
CUST-03878,42,22.67,8,4,1
CUST-03879,38,21.24,9,2,1
CUST-03880,25,107.98,3,1,1
CUST-03881,14,24.51,4,0,1
CUST-03882,32,93.12,4,2,1
CUST-03883,11,107.2,7,3,1
CUST-03884,61,29.81,3,1,1
CUST-03885,18,63.63,3,2,1
CUST-03886,27,116.23,6,4,1
CUST-03887,55,103.41,4,2,1
CUST-03888,54,68.97,5,3,1
CUST-03889,21,96.26,5,1,1
CUST-03890,44,103.34,5,2,1
CUST-03891,5,54.8,9,0,1
CUST-03892,41,109.22,4,1,1
CUST-03893,59,67.05,4,2,1
CUST-03894,54,72.78,8,2,1
CUST-03895,22,119.97,7,1,1
CUST-03896,65,104.33,3,4,1
CUST-03897,64,56.18,6,0,1
CUST-03898,71,21.03,7,1,1
CUST-03899,4,82.62,8,0,1
CUST-03900,65,90.39,4,0,0
CUST-03901,15,85.08,2,1,1
CUST-03902,22,116.79,3,2,1
CUST-03903,47,106.3,9,4,1
CUST-03904,46,64.88,5,0,1
CUST-03905,14,26.29,9,0,1
CUST-03906,50,67.61,4,2,1
CUST-03907,20,88.92,8,1,1
CUST-03908,50,80.77,2,4,1
CUST-03909,33,73.81,1,0,0
CUST-03910,59,66.88,5,0,1
CUST-03911,43,49.38,6,1,1
CUST-03912,12,47.73,4,2,1
CUST-03913,40,70.02,0,3,1
CUST-03914,20,36.06,2,2,1
CUST-03915,38,54.07,2,0,1
CUST-03916,3,52.4,3,0,1
CUST-03917,28,78.71,9,4,1
CUST-03918,56,26.67,5,2,1
CUST-03919,13,102.97,4,3,1
CUST-03920,66,76.24,0,4,0
CUST-03921,37,87.08,5,3,1
CUST-03922,49,90.31,8,4,1
CUST-03923,66,49.15,0,2,0
CUST-03924,36,67.04,7,0,1
CUST-03925,54,115.62,7,3,1
CUST-03926,26,96.67,2,2,1
CUST-03927,40,116.96,8,3,1
CUST-03928,43,94.63,7,2,1
CUST-03929,22,37.56,2,4,1
CUST-03930,20,26.45,9,2,1
CUST-03931,8,77.77,4,4,1
CUST-03932,29,55.78,2,0,1
CUST-03933,40,47.55,4,4,1
CUST-03934,30,100.72,8,1,1
CUST-03935,55,56.7,3,0,0
CUST-03936,16,51.7,5,2,1
CUST-03937,46,105.0,2,2,1
CUST-03938,62,104.63,2,1,0
CUST-03939,7,55.64,4,2,1
CUST-03940,45,103.25,7,0,1
CUST-03941,59,105.08,7,0,1
CUST-03942,56,62.39,2,4,1
CUST-03943,48,26.65,7,3,1
CUST-03944,27,20.16,7,2,1
CUST-03945,53,72.33,2,1,0
CUST-03946,35,54.41,9,0,1
CUST-03947,51,119.71,9,0,1
CUST-03948,37,97.24,1,0,0
CUST-03949,57,96.13,9,3,1
CUST-03950,8,115.52,1,3,1
CUST-03951,20,108.77,8,2,1
CUST-03952,53,51.82,6,1,1
CUST-03953,12,36.6,5,3,1
CUST-03954,49,94.59,6,4,1
CUST-03955,17,57.83,7,3,1
CUST-03956,64,67.32,0,0,0
CUST-03957,42,83.04,7,1,1
CUST-03958,29,110.79,2,2,1
CUST-03959,19,61.91,2,3,1
CUST-03960,11,98.33,5,0,1
CUST-03961,50,46.83,3,4,1
CUST-03962,71,89.8,3,4,1
CUST-03963,58,20.16,3,2,1
CUST-03964,34,107.15,9,2,1
CUST-03965,20,23.04,8,3,1
CUST-03966,50,91.28,7,2,1
CUST-03967,10,24.63,2,0,1
CUST-03968,32,46.62,0,0,0
CUST-03969,52,69.72,0,0,0
CUST-03970,15,61.99,0,3,1
CUST-03971,3,39.18,3,3,1
CUST-03972,37,53.38,5,2,1
CUST-03973,40,92.77,3,3,1
CUST-03974,40,86.93,2,0,0
CUST-03975,56,27.18,7,1,1
CUST-03976,23,94.73,7,0,1
CUST-03977,11,25.3,5,1,1
CUST-03978,64,74.29,8,2,1
CUST-03979,8,46.01,9,4,1
CUST-03980,56,78.77,0,3,0
CUST-03981,60,46.13,7,3,1
CUST-03982,10,118.5,5,0,1
CUST-03983,39,50.97,0,0,0
CUST-03984,28,44.2,3,1,1
CUST-03985,49,47.85,4,3,1
CUST-03986,36,109.65,6,2,1
CUST-03987,13,83.62,7,0,1
CUST-03988,36,93.07,8,3,1
CUST-03989,26,111.8,5,4,1
CUST-03990,4,111.19,9,1,1
CUST-03991,64,93.89,8,0,1
CUST-03992,38,39.78,3,0,1
CUST-03993,22,104.34,7,2,1
CUST-03994,2,40.38,2,0,1
CUST-03995,31,94.29,3,3,1
CUST-03996,11,88.56,9,3,1
CUST-03997,46,95.89,3,3,1
CUST-03998,62,73.27,5,4,1
CUST-03999,69,83.87,8,4,1
CUST-04000,64,115.33,5,0,0
CUST-04001,10,30.11,0,4,1
CUST-04002,40,50.88,4,4,1
CUST-04003,24,81.14,8,2,1
CUST-04004,44,116.41,4,4,1
CUST-04005,60,29.56,5,1,1
CUST-04006,62,22.25,2,1,0
CUST-04007,17,25.57,7,1,1
CUST-04008,65,25.24,9,0,1
CUST-04009,57,110.78,3,3,1
CUST-04010,55,92.13,3,2,1
CUST-04011,53,87.71,4,0,0
CUST-04012,56,72.26,9,3,1
CUST-04013,9,98.2,8,2,1
CUST-04014,22,35.56,7,2,1
CUST-04015,13,59.19,6,2,1
CUST-04016,48,69.0,4,1,1
CUST-04017,18,31.04,8,1,1
CUST-04018,40,61.95,8,1,1
CUST-04019,17,51.65,9,2,1
CUST-04020,15,23.56,9,2,1
CUST-04021,15,33.67,1,1,1
CUST-04022,63,96.4,3,2,0
CUST-04023,39,21.8,7,1,1
CUST-04024,13,113.43,0,1,1
CUST-04025,32,28.64,4,1,1
CUST-04026,9,99.92,7,3,1
CUST-04027,40,109.86,1,2,0
CUST-04028,20,114.11,1,0,0
CUST-04029,63,106.75,7,1,1
CUST-04030,44,48.76,9,0,1
CUST-04031,38,53.31,8,3,1
CUST-04032,60,62.65,6,2,1
CUST-04033,71,33.93,7,1,1
CUST-04034,48,22.23,4,1,1
CUST-04035,18,106.91,0,1,1
CUST-04036,16,75.41,3,0,1
CUST-04037,55,80.87,1,3,1
CUST-04038,39,112.7,2,2,1
CUST-04039,68,86.51,2,3,0
CUST-04040,59,89.09,8,1,1
CUST-04041,62,98.7,9,3,1
CUST-04042,13,31.63,3,0,1
CUST-04043,6,56.02,1,4,1
CUST-04044,60,116.82,2,4,1
CUST-04045,14,112.29,2,2,1
CUST-04046,54,108.41,6,2,1
CUST-04047,4,65.21,7,3,1
CUST-04048,39,105.72,5,2,1
CUST-04049,25,24.84,3,0,1
CUST-04050,32,34.85,5,1,1
CUST-04051,59,61.4,0,1,0
CUST-04052,63,68.34,9,3,1
CUST-04053,38,46.35,7,1,1
CUST-04054,53,55.65,0,3,1
CUST-04055,67,36.28,4,2,1
CUST-04056,28,68.91,1,2,1
CUST-04057,3,99.38,5,0,1
CUST-04058,22,86.14,8,1,1
CUST-04059,38,30.78,4,0,1
CUST-04060,62,68.76,3,4,1
CUST-04061,57,89.76,1,0,0
CUST-04062,6,72.99,2,3,1
CUST-04063,32,59.17,5,3,1
CUST-04064,10,82.19,7,0,1
CUST-04065,3,116.86,7,2,1
CUST-04066,59,29.49,4,4,1
CUST-04067,49,59.0,4,0,1
CUST-04068,59,60.66,9,2,1
CUST-04069,31,77.7,2,0,1
CUST-04070,69,35.22,6,1,1
CUST-04071,62,37.66,5,3,1
CUST-04072,52,48.54,0,1,0
CUST-04073,41,115.59,3,1,1
CUST-04074,31,93.41,5,4,1
CUST-04075,22,86.17,5,2,1
CUST-04076,4,101.7,2,3,1
CUST-04077,13,32.76,5,1,1
CUST-04078,45,105.93,9,3,1
CUST-04079,42,79.48,5,2,1
CUST-04080,49,53.53,8,0,1
CUST-04081,20,101.59,8,1,1
CUST-04082,54,100.26,1,2,0
CUST-04083,36,104.57,3,3,1
CUST-04084,1,31.55,8,2,1
CUST-04085,15,116.94,3,0,1
CUST-04086,17,115.96,7,2,1
CUST-04087,24,55.75,9,3,1
CUST-04088,58,26.59,2,1,0
CUST-04089,23,36.71,2,1,1
CUST-04090,46,119.28,8,4,1
CUST-04091,8,76.3,9,3,1
CUST-04092,59,55.66,7,4,1
CUST-04093,59,48.82,0,4,1
CUST-04094,13,45.7,9,0,1
CUST-04095,39,86.42,1,3,1
CUST-04096,28,61.94,2,1,1
CUST-04097,61,116.54,1,3,0
CUST-04098,16,88.38,2,0,1
CUST-04099,2,99.2,7,3,1
CUST-04100,17,49.27,5,3,1
CUST-04101,30,27.92,6,4,1
CUST-04102,13,68.78,9,3,1
CUST-04103,13,51.46,9,4,1
CUST-04104,43,40.21,5,4,1
CUST-04105,21,115.26,0,2,1
CUST-04106,55,64.4,2,0,0
CUST-04107,40,37.47,0,4,1
CUST-04108,15,39.87,9,3,1
CUST-04109,52,48.07,8,4,1
CUST-04110,53,119.93,8,4,1
CUST-04111,52,46.8,4,4,1
CUST-04112,30,52.88,3,1,1
CUST-04113,33,85.93,8,1,1
CUST-04114,57,49.4,8,1,1
CUST-04115,52,41.58,2,1,1
CUST-04116,9,35.86,4,2,1
CUST-04117,54,51.27,2,4,1
CUST-04118,1,30.59,9,2,1
CUST-04119,44,21.86,1,3,1
CUST-04120,9,100.46,0,0,1
CUST-04121,32,33.79,9,2,1
CUST-04122,15,97.6,1,1,1
CUST-04123,12,99.75,7,1,1
CUST-04124,57,73.79,7,3,1
CUST-04125,8,50.97,2,4,1
CUST-04126,27,34.5,6,0,1
CUST-04127,62,93.68,6,2,1
CUST-04128,12,80.14,1,4,1
CUST-04129,65,85.55,8,4,1
CUST-04130,42,20.87,2,2,1
CUST-04131,62,112.75,1,2,0
CUST-04132,11,26.63,2,2,1
CUST-04133,43,56.68,1,2,1
CUST-04134,17,60.27,7,1,1
CUST-04135,32,20.14,4,4,1
CUST-04136,40,69.71,2,4,1
CUST-04137,23,95.28,4,1,1
CUST-04138,56,102.33,7,4,1
CUST-04139,6,107.94,6,2,1
CUST-04140,50,68.77,5,0,1
CUST-04141,37,83.06,0,4,1
CUST-04142,64,27.95,9,0,1
CUST-04143,54,68.8,0,0,0
CUST-04144,49,35.48,0,1,0
CUST-04145,11,56.96,9,3,1
CUST-04146,49,52.93,7,4,1
CUST-04147,21,62.35,7,1,1
CUST-04148,66,77.16,6,1,1
CUST-04149,63,110.29,5,0,0
CUST-04150,28,59.45,3,4,1
CUST-04151,17,118.11,0,1,0
CUST-04152,6,95.9,8,2,1
CUST-04153,19,71.15,0,1,1
CUST-04154,56,84.4,3,2,1
CUST-04155,28,30.22,2,3,1
CUST-04156,66,104.45,6,2,1
CUST-04157,38,78.24,4,2,1
CUST-04158,37,118.61,4,0,1
CUST-04159,68,83.64,3,1,0
CUST-04160,49,103.41,0,3,0
CUST-04161,43,99.98,4,1,1
CUST-04162,36,54.55,3,2,1
CUST-04163,58,45.96,9,2,1
CUST-04164,13,63.05,7,1,1
CUST-04165,52,66.72,1,3,1
CUST-04166,58,44.01,7,3,1
CUST-04167,32,109.46,0,0,0
CUST-04168,60,74.25,3,2,1
CUST-04169,58,117.84,2,2,0
CUST-04170,56,101.0,4,0,0
CUST-04171,28,75.57,4,1,1
CUST-04172,1,114.7,4,2,1
CUST-04173,42,70.49,3,1,1
CUST-04174,48,108.71,7,3,1
CUST-04175,40,55.81,2,4,1
CUST-04176,63,57.86,3,0,0
CUST-04177,4,61.81,0,2,1
CUST-04178,38,74.66,6,0,1
CUST-04179,27,75.35,0,3,1
CUST-04180,9,69.64,1,3,1
CUST-04181,16,50.6,6,3,1
CUST-04182,56,112.72,0,3,0
CUST-04183,31,78.86,2,4,1
CUST-04184,14,60.77,5,1,1
CUST-04185,25,85.12,5,1,1
CUST-04186,34,96.8,5,4,1
CUST-04187,67,116.07,1,1,0
CUST-04188,24,69.95,1,3,1
CUST-04189,26,31.21,5,1,1
CUST-04190,20,64.08,9,0,1
CUST-04191,64,67.9,4,1,1
CUST-04192,10,109.7,6,0,1
CUST-04193,67,59.48,6,2,1
CUST-04194,24,115.33,4,0,1
CUST-04195,5,68.51,7,0,1
CUST-04196,67,117.38,9,3,1
CUST-04197,58,20.82,5,3,1
CUST-04198,27,109.88,4,3,1
CUST-04199,15,113.11,3,0,1
CUST-04200,35,116.1,6,4,1
CUST-04201,53,21.31,3,3,1
CUST-04202,44,37.17,4,3,1
CUST-04203,26,85.38,4,0,1
CUST-04204,47,22.55,0,2,1
CUST-04205,34,26.36,0,2,1
CUST-04206,50,42.11,2,1,1
CUST-04207,12,71.24,2,2,1
CUST-04208,4,74.59,1,3,1
CUST-04209,48,23.43,1,4,1
CUST-04210,55,37.04,5,1,1
CUST-04211,1,69.97,0,4,1
CUST-04212,66,79.39,5,4,1
CUST-04213,30,34.84,4,3,1
CUST-04214,3,59.88,5,0,1
CUST-04215,21,110.44,4,0,1
CUST-04216,49,119.89,6,0,1
CUST-04217,62,118.72,0,2,0
CUST-04218,38,108.17,2,0,0
CUST-04219,15,59.47,5,3,1
CUST-04220,52,88.66,0,2,0
CUST-04221,46,61.66,6,0,1
CUST-04222,25,84.85,3,4,1
CUST-04223,21,50.94,2,3,1
CUST-04224,5,80.62,9,3,1
CUST-04225,70,72.38,8,1,1
CUST-04226,47,22.45,0,3,1
CUST-04227,68,99.07,7,4,1
CUST-04228,18,21.19,0,3,1
CUST-04229,21,49.32,4,1,1
CUST-04230,23,20.59,9,3,1
CUST-04231,64,57.62,7,3,1
CUST-04232,67,26.32,5,1,1
CUST-04233,40,111.35,6,3,1
CUST-04234,10,61.57,7,2,1
CUST-04235,52,65.95,5,3,1
CUST-04236,61,54.99,5,0,1
CUST-04237,64,82.75,5,0,0
CUST-04238,5,98.44,4,2,1
CUST-04239,53,84.81,7,3,1
CUST-04240,55,94.82,1,4,1
CUST-04241,37,110.6,6,3,1
CUST-04242,56,106.35,3,0,0
CUST-04243,59,87.41,0,1,0
CUST-04244,69,41.46,4,2,1
CUST-04245,59,83.77,2,1,0
CUST-04246,2,70.61,3,4,1
CUST-04247,65,91.72,6,3,1
CUST-04248,60,103.29,4,4,1
CUST-04249,51,94.27,3,1,0
CUST-04250,30,104.66,0,3,1
CUST-04251,11,26.39,5,4,1
CUST-04252,39,23.16,9,0,1
CUST-04253,63,45.85,5,0,1
CUST-04254,64,110.07,6,2,1
CUST-04255,61,102.37,0,0,0
CUST-04256,54,88.27,3,0,0
CUST-04257,58,90.08,8,1,1
CUST-04258,56,92.67,9,0,1
CUST-04259,34,114.26,5,0,1
CUST-04260,31,103.22,1,1,0
CUST-04261,52,82.34,3,0,0
CUST-04262,1,86.57,5,0,1
CUST-04263,55,41.37,3,2,1
CUST-04264,22,85.73,9,0,1
CUST-04265,40,62.47,6,0,1
CUST-04266,1,35.3,2,2,1
CUST-04267,65,100.64,5,1,0
CUST-04268,63,71.02,3,0,0
CUST-04269,54,117.74,2,4,1
CUST-04270,42,48.17,2,1,1
CUST-04271,21,68.07,1,1,1
CUST-04272,22,64.8,2,0,1
CUST-04273,38,32.08,9,2,1
CUST-04274,8,62.61,0,1,1
CUST-04275,62,48.76,2,2,1
CUST-04276,47,36.03,8,4,1
CUST-04277,17,48.22,3,2,1
CUST-04278,17,43.33,2,3,1
CUST-04279,13,93.41,7,2,1
CUST-04280,17,23.08,0,1,1
CUST-04281,38,81.75,4,2,1
CUST-04282,45,96.07,0,2,0
CUST-04283,6,68.07,6,3,1
CUST-04284,35,113.16,4,3,1
CUST-04285,14,90.79,1,0,1
CUST-04286,61,94.79,0,1,0
CUST-04287,15,39.69,6,0,1
CUST-04288,54,97.73,0,3,0
CUST-04289,27,103.21,2,2,1
CUST-04290,13,56.13,5,3,1
CUST-04291,31,41.34,5,4,1
CUST-04292,35,58.51,6,2,1
CUST-04293,60,93.96,0,0,0
CUST-04294,6,61.76,6,2,1
CUST-04295,69,93.67,1,4,0
CUST-04296,58,31.36,5,3,1
CUST-04297,49,100.6,7,1,1
CUST-04298,23,45.32,4,1,1
CUST-04299,34,44.89,9,1,1
CUST-04300,26,79.04,2,3,1
CUST-04301,47,27.01,7,1,1
CUST-04302,5,22.63,7,4,1
CUST-04303,20,46.1,3,3,1
CUST-04304,6,73.81,7,1,1
CUST-04305,70,110.76,4,0,0
CUST-04306,59,104.64,4,3,1
CUST-04307,64,69.04,2,3,1
CUST-04308,18,23.71,6,2,1
CUST-04309,4,73.53,8,1,1
CUST-04310,17,90.48,8,0,1
CUST-04311,14,53.92,0,4,1
CUST-04312,13,31.11,0,3,1
CUST-04313,7,47.86,9,4,1
CUST-04314,44,97.16,4,4,1
CUST-04315,15,55.12,0,4,1
CUST-04316,19,101.2,3,2,1
CUST-04317,63,51.95,0,4,1
CUST-04318,35,36.36,1,1,1
CUST-04319,35,63.58,1,1,1
CUST-04320,19,65.23,3,0,1
CUST-04321,20,21.61,7,0,1
CUST-04322,35,31.7,1,4,1
CUST-04323,32,38.49,8,4,1
CUST-04324,48,31.36,8,2,1
CUST-04325,44,54.15,1,4,1
CUST-04326,24,116.46,0,4,1
CUST-04327,61,70.92,9,4,1
CUST-04328,17,82.76,9,3,1
CUST-04329,71,55.64,8,3,1
CUST-04330,50,52.35,1,2,1
CUST-04331,65,22.31,7,2,1
CUST-04332,32,70.03,2,1,1
CUST-04333,36,68.36,0,2,1
CUST-04334,13,35.78,0,1,1
CUST-04335,70,96.43,9,4,1
CUST-04336,58,69.27,1,2,0
CUST-04337,14,53.9,6,2,1
CUST-04338,37,34.69,5,2,1
CUST-04339,68,75.22,1,1,0
CUST-04340,40,95.28,3,1,1
CUST-04341,59,48.2,1,0,0
CUST-04342,16,41.88,0,1,1
CUST-04343,62,72.19,2,1,0
CUST-04344,4,35.53,3,3,1
CUST-04345,45,86.66,9,2,1
CUST-04346,28,80.53,4,1,1
CUST-04347,66,28.71,4,2,1
CUST-04348,31,23.65,6,2,1
CUST-04349,3,82.03,9,3,1
CUST-04350,8,49.43,7,2,1
CUST-04351,24,28.64,8,1,1
CUST-04352,15,95.94,6,2,1
CUST-04353,43,51.4,4,0,1
CUST-04354,31,65.96,8,0,1
CUST-04355,45,43.68,7,3,1
CUST-04356,66,82.73,9,1,1
CUST-04357,8,50.15,8,3,1
CUST-04358,71,116.8,9,0,1
CUST-04359,57,90.29,7,1,1
CUST-04360,30,33.67,5,2,1
CUST-04361,18,61.67,3,1,1
CUST-04362,69,58.54,8,4,1
CUST-04363,39,73.42,8,1,1
CUST-04364,60,104.19,9,2,1
CUST-04365,43,78.34,9,4,1
CUST-04366,45,26.16,8,3,1
CUST-04367,23,85.54,9,1,1
CUST-04368,69,20.83,2,3,1
CUST-04369,6,98.0,2,1,1
CUST-04370,56,86.66,5,0,1
CUST-04371,4,50.88,5,0,1
CUST-04372,23,49.24,5,2,1
CUST-04373,6,99.83,4,0,1
CUST-04374,32,98.33,4,4,1
CUST-04375,18,55.23,1,4,1
CUST-04376,15,49.89,6,1,1
CUST-04377,40,75.98,3,3,1
CUST-04378,6,20.84,2,4,1
CUST-04379,63,28.27,7,1,1
CUST-04380,67,32.62,3,3,1
CUST-04381,11,38.54,3,0,1
CUST-04382,43,71.2,7,1,1
CUST-04383,17,119.22,0,3,1
CUST-04384,4,85.26,8,2,1
CUST-04385,63,26.13,6,2,1
CUST-04386,68,72.56,1,4,1
CUST-04387,41,69.66,5,3,1
CUST-04388,5,34.42,7,2,1
CUST-04389,32,112.03,4,4,1
CUST-04390,70,64.08,5,1,1
CUST-04391,35,119.46,9,1,1
CUST-04392,22,62.01,7,3,1
CUST-04393,65,80.8,5,3,1
CUST-04394,22,30.48,8,3,1
CUST-04395,11,65.42,8,3,1
CUST-04396,3,43.88,8,2,1
CUST-04397,9,103.56,5,2,1
CUST-04398,60,98.39,8,4,1
CUST-04399,14,102.42,2,2,1
CUST-04400,18,92.36,4,1,1
CUST-04401,23,103.27,1,4,1
CUST-04402,47,40.08,7,2,1
CUST-04403,69,65.2,3,3,1
CUST-04404,47,89.18,5,2,1
CUST-04405,30,83.74,5,0,1
CUST-04406,25,91.64,4,4,1
CUST-04407,28,42.43,0,2,1
CUST-04408,25,29.84,6,2,1
